Note: Exchange rate fluctuations may impact converted values.
Country,Account type,Account name,Account ID,Company name,Account identifier,Invoice,Order,Order ID,Invoice issue Date,Due date,Currency (not converted),Currency (converted),Amount billed (not converted),Amount billed (converted),Tax amount billed (not converted),Tax amount billed (converted),Amount outstanding (not converted),Amount outstanding (converted),Status,PO number,Amount paid (not converted),Amount paid (converted),Currency service fee (not converted),Currency service fee (converted),Payment Method,Foreign Exchange Rate (on invoice date)
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3888,N/A,N/A,"21 September, 2025","21 September, 2025",INR,INR,"₹2,141.14","Rs.2,141.14",₹385.41,Rs.385.41,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,526.55","Rs.2,526.55",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3893,N/A,N/A,"21 September, 2025","22 September, 2025",INR,INR,"₹2,227.10","Rs.2,227.10",₹400.88,Rs.400.88,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,627.98","Rs.2,627.98",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3890,N/A,N/A,"21 September, 2025","21 September, 2025",INR,INR,"₹2,047.52","Rs.2,047.52",₹368.55,Rs.368.55,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,416.07","Rs.2,416.07",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3884,N/A,N/A,"20 September, 2025","20 September, 2025",INR,INR,"₹2,007.83","Rs.2,007.83",₹361.41,Rs.361.41,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,369.24","Rs.2,369.24",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3883,N/A,N/A,"20 September, 2025","20 September, 2025",INR,INR,"₹2,081.48","Rs.2,081.48",₹374.67,Rs.374.67,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,456.15","Rs.2,456.15",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3881,N/A,N/A,"20 September, 2025","20 September, 2025",INR,INR,"₹2,012.83","Rs.2,012.83",₹362.31,Rs.362.31,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,375.14","Rs.2,375.14",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3885,N/A,N/A,"20 September, 2025","20 September, 2025",INR,INR,"₹2,018.55","Rs.2,018.55",₹363.34,Rs.363.34,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,381.89","Rs.2,381.89",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3882,N/A,N/A,"20 September, 2025","20 September, 2025",INR,INR,"₹2,027.27","Rs.2,027.27",₹364.91,Rs.364.91,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,392.18","Rs.2,392.18",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3886,N/A,N/A,"20 September, 2025","21 September, 2025",INR,INR,"₹2,136.32","Rs.2,136.32",₹384.54,Rs.384.54,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,520.86","Rs.2,520.86",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3875,N/A,N/A,"19 September, 2025","19 September, 2025",INR,INR,"₹2,135.57","Rs.2,135.57",₹384.40,Rs.384.40,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,519.97","Rs.2,519.97",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3877,N/A,N/A,"19 September, 2025","19 September, 2025",INR,INR,"₹2,301.29","Rs.2,301.29",₹414.23,Rs.414.23,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,715.52","Rs.2,715.52",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3874,N/A,N/A,"19 September, 2025","19 September, 2025",INR,INR,"₹2,004.69","Rs.2,004.69",₹360.84,Rs.360.84,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,365.53","Rs.2,365.53",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3876,N/A,N/A,"19 September, 2025","19 September, 2025",INR,INR,"₹2,114.54","Rs.2,114.54",₹380.62,Rs.380.62,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,495.16","Rs.2,495.16",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3878,N/A,N/A,"19 September, 2025","19 September, 2025",INR,INR,"₹2,455.19","Rs.2,455.19",₹441.93,Rs.441.93,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,897.12","Rs.2,897.12",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3879,N/A,N/A,"19 September, 2025","19 September, 2025",INR,INR,"₹2,094.02","Rs.2,094.02",₹376.92,Rs.376.92,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,470.94","Rs.2,470.94",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3880,N/A,N/A,"19 September, 2025","20 September, 2025",INR,INR,"₹2,227.27","Rs.2,227.27",₹400.91,Rs.400.91,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,628.18","Rs.2,628.18",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3873,N/A,N/A,"18 September, 2025","19 September, 2025",INR,INR,"₹2,366.47","Rs.2,366.47",₹425.96,Rs.425.96,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,792.43","Rs.2,792.43",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3869,N/A,N/A,"18 September, 2025","18 September, 2025",INR,INR,"₹2,007.04","Rs.2,007.04",₹361.27,Rs.361.27,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,368.31","Rs.2,368.31",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3870,N/A,N/A,"18 September, 2025","18 September, 2025",INR,INR,"₹2,152.75","Rs.2,152.75",₹387.50,Rs.387.50,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,540.25","Rs.2,540.25",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3865,N/A,N/A,"18 September, 2025","18 September, 2025",INR,INR,"₹2,225.84","Rs.2,225.84",₹400.65,Rs.400.65,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,626.49","Rs.2,626.49",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3872,N/A,N/A,"18 September, 2025","19 September, 2025",INR,INR,"₹2,063.15","Rs.2,063.15",₹371.37,Rs.371.37,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,434.52","Rs.2,434.52",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3864,N/A,N/A,"18 September, 2025","18 September, 2025",INR,INR,"₹2,016.07","Rs.2,016.07",₹362.89,Rs.362.89,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,378.96","Rs.2,378.96",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3871,N/A,N/A,"18 September, 2025","18 September, 2025",INR,INR,"₹2,268.17","Rs.2,268.17",₹408.27,Rs.408.27,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,676.44","Rs.2,676.44",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3867,N/A,N/A,"18 September, 2025","18 September, 2025",INR,INR,"₹2,101.05","Rs.2,101.05",₹378.19,Rs.378.19,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,479.24","Rs.2,479.24",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3866,N/A,N/A,"18 September, 2025","18 September, 2025",INR,INR,"₹2,109.96","Rs.2,109.96",₹379.79,Rs.379.79,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,489.75","Rs.2,489.75",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3868,N/A,N/A,"18 September, 2025","18 September, 2025",INR,INR,"₹2,335.05","Rs.2,335.05",₹420.31,Rs.420.31,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,755.36","Rs.2,755.36",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3863,N/A,N/A,"18 September, 2025","18 September, 2025",INR,INR,"₹2,000.50","Rs.2,000.50",₹360.09,Rs.360.09,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,360.59","Rs.2,360.59",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3855,N/A,N/A,"17 September, 2025","17 September, 2025",INR,INR,"₹2,112.95","Rs.2,112.95",₹380.33,Rs.380.33,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,493.28","Rs.2,493.28",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3861,N/A,N/A,"17 September, 2025","18 September, 2025",INR,INR,"₹2,238.11","Rs.2,238.11",₹402.86,Rs.402.86,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,640.97","Rs.2,640.97",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3859,N/A,N/A,"17 September, 2025","17 September, 2025",INR,INR,"₹2,786.29","Rs.2,786.29",₹501.53,Rs.501.53,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,287.82","Rs.3,287.82",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3858,N/A,N/A,"17 September, 2025","17 September, 2025",INR,INR,"₹2,018.01","Rs.2,018.01",₹363.24,Rs.363.24,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,381.25","Rs.2,381.25",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3862,N/A,N/A,"17 September, 2025","18 September, 2025",INR,INR,"₹2,060.17","Rs.2,060.17",₹370.83,Rs.370.83,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,431.00","Rs.2,431.00",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3860,N/A,N/A,"17 September, 2025","17 September, 2025",INR,INR,"₹2,092.61","Rs.2,092.61",₹376.67,Rs.376.67,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,469.28","Rs.2,469.28",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3857,N/A,N/A,"17 September, 2025","17 September, 2025",INR,INR,"₹2,231.20","Rs.2,231.20",₹401.62,Rs.401.62,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,632.82","Rs.2,632.82",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3856,N/A,N/A,"17 September, 2025","17 September, 2025",INR,INR,"₹2,008.04","Rs.2,008.04",₹361.45,Rs.361.45,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,369.49","Rs.2,369.49",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3850,N/A,N/A,"16 September, 2025","16 September, 2025",INR,INR,"₹2,091.09","Rs.2,091.09",₹376.40,Rs.376.40,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,467.49","Rs.2,467.49",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3854,N/A,N/A,"16 September, 2025","17 September, 2025",INR,INR,"₹2,342.55","Rs.2,342.55",₹421.66,Rs.421.66,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,764.21","Rs.2,764.21",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3849,N/A,N/A,"16 September, 2025","16 September, 2025",INR,INR,"₹2,119.29","Rs.2,119.29",₹381.47,Rs.381.47,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,500.76","Rs.2,500.76",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3851,N/A,N/A,"16 September, 2025","16 September, 2025",INR,INR,"₹2,242.80","Rs.2,242.80",₹403.70,Rs.403.70,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,646.50","Rs.2,646.50",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3853,N/A,N/A,"16 September, 2025","17 September, 2025",INR,INR,"₹2,399.08","Rs.2,399.08",₹431.83,Rs.431.83,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,830.91","Rs.2,830.91",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3852,N/A,N/A,"16 September, 2025","16 September, 2025",INR,INR,"₹2,000.86","Rs.2,000.86",₹360.15,Rs.360.15,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,361.01","Rs.2,361.01",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3844,N/A,N/A,"15 September, 2025","15 September, 2025",INR,INR,"₹2,186.49","Rs.2,186.49",₹393.57,Rs.393.57,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,580.06","Rs.2,580.06",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3847,N/A,N/A,"15 September, 2025","16 September, 2025",INR,INR,"₹2,163.07","Rs.2,163.07",₹389.35,Rs.389.35,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,552.42","Rs.2,552.42",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3846,N/A,N/A,"15 September, 2025","15 September, 2025",INR,INR,"₹2,047.54","Rs.2,047.54",₹368.56,Rs.368.56,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,416.10","Rs.2,416.10",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3845,N/A,N/A,"15 September, 2025","15 September, 2025",INR,INR,"₹2,154.37","Rs.2,154.37",₹387.79,Rs.387.79,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,542.16","Rs.2,542.16",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3848,N/A,N/A,"15 September, 2025","16 September, 2025",INR,INR,"₹2,272.05","Rs.2,272.05",₹408.97,Rs.408.97,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,681.02","Rs.2,681.02",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3839,N/A,N/A,"14 September, 2025","14 September, 2025",INR,INR,"₹2,029.58","Rs.2,029.58",₹365.32,Rs.365.32,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,394.90","Rs.2,394.90",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3840,N/A,N/A,"14 September, 2025","14 September, 2025",INR,INR,"₹2,407.27","Rs.2,407.27",₹433.31,Rs.433.31,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,840.58","Rs.2,840.58",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3837,N/A,N/A,"14 September, 2025","14 September, 2025",INR,INR,"₹2,078.47","Rs.2,078.47",₹374.12,Rs.374.12,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,452.59","Rs.2,452.59",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3843,N/A,N/A,"14 September, 2025","15 September, 2025",INR,INR,"₹2,079.33","Rs.2,079.33",₹374.28,Rs.374.28,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,453.61","Rs.2,453.61",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3842,N/A,N/A,"14 September, 2025","15 September, 2025",INR,INR,"₹2,223.71","Rs.2,223.71",₹400.27,Rs.400.27,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,623.98","Rs.2,623.98",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3841,N/A,N/A,"14 September, 2025","14 September, 2025",INR,INR,"₹2,282.22","Rs.2,282.22",₹410.80,Rs.410.80,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,693.02","Rs.2,693.02",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3838,N/A,N/A,"14 September, 2025","14 September, 2025",INR,INR,"₹2,169.13","Rs.2,169.13",₹390.44,Rs.390.44,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,559.57","Rs.2,559.57",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3833,N/A,N/A,"13 September, 2025","13 September, 2025",INR,INR,"₹2,003.25","Rs.2,003.25",₹360.59,Rs.360.59,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,363.84","Rs.2,363.84",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3831,N/A,N/A,"13 September, 2025","13 September, 2025",INR,INR,"₹2,030.98","Rs.2,030.98",₹365.58,Rs.365.58,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,396.56","Rs.2,396.56",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3834,N/A,N/A,"13 September, 2025","13 September, 2025",INR,INR,"₹2,032.94","Rs.2,032.94",₹365.93,Rs.365.93,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,398.87","Rs.2,398.87",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3832,N/A,N/A,"13 September, 2025","13 September, 2025",INR,INR,"₹2,074.76","Rs.2,074.76",₹373.46,Rs.373.46,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,448.22","Rs.2,448.22",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3836,N/A,N/A,"13 September, 2025","14 September, 2025",INR,INR,"₹2,035.48","Rs.2,035.48",₹366.39,Rs.366.39,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,401.87","Rs.2,401.87",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3835,N/A,N/A,"13 September, 2025","14 September, 2025",INR,INR,"₹2,731.55","Rs.2,731.55",₹491.68,Rs.491.68,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,223.23","Rs.3,223.23",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3829,N/A,N/A,"12 September, 2025","12 September, 2025",INR,INR,"₹2,148.78","Rs.2,148.78",₹386.78,Rs.386.78,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,535.56","Rs.2,535.56",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3827,N/A,N/A,"12 September, 2025","12 September, 2025",INR,INR,"₹2,078.15","Rs.2,078.15",₹374.07,Rs.374.07,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,452.22","Rs.2,452.22",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3825,N/A,N/A,"12 September, 2025","12 September, 2025",INR,INR,"₹2,000.03","Rs.2,000.03",₹360.01,Rs.360.01,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,360.04","Rs.2,360.04",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3830,N/A,N/A,"12 September, 2025","13 September, 2025",INR,INR,"₹2,072.95","Rs.2,072.95",₹373.13,Rs.373.13,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,446.08","Rs.2,446.08",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3828,N/A,N/A,"12 September, 2025","12 September, 2025",INR,INR,"₹2,120.46","Rs.2,120.46",₹381.68,Rs.381.68,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,502.14","Rs.2,502.14",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3826,N/A,N/A,"12 September, 2025","12 September, 2025",INR,INR,"₹2,468.71","Rs.2,468.71",₹444.37,Rs.444.37,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,913.08","Rs.2,913.08",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3823,N/A,N/A,"11 September, 2025","11 September, 2025",INR,INR,"₹2,037.78","Rs.2,037.78",₹366.80,Rs.366.80,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,404.58","Rs.2,404.58",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3820,N/A,N/A,"11 September, 2025","11 September, 2025",INR,INR,"₹2,156.54","Rs.2,156.54",₹388.18,Rs.388.18,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,544.72","Rs.2,544.72",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3821,N/A,N/A,"11 September, 2025","11 September, 2025",INR,INR,"₹2,040.04","Rs.2,040.04",₹367.21,Rs.367.21,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,407.25","Rs.2,407.25",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3824,N/A,N/A,"11 September, 2025","12 September, 2025",INR,INR,"₹2,000.41","Rs.2,000.41",₹360.07,Rs.360.07,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,360.48","Rs.2,360.48",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3819,N/A,N/A,"11 September, 2025","11 September, 2025",INR,INR,"₹2,073.32","Rs.2,073.32",₹373.20,Rs.373.20,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,446.52","Rs.2,446.52",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3822,N/A,N/A,"11 September, 2025","11 September, 2025",INR,INR,"₹2,114.69","Rs.2,114.69",₹380.64,Rs.380.64,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,495.33","Rs.2,495.33",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3813,N/A,N/A,"10 September, 2025","10 September, 2025",INR,INR,"₹2,292.61","Rs.2,292.61",₹412.67,Rs.412.67,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,705.28","Rs.2,705.28",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3814,N/A,N/A,"10 September, 2025","10 September, 2025",INR,INR,"₹2,073.25","Rs.2,073.25",₹373.19,Rs.373.19,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,446.44","Rs.2,446.44",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3818,N/A,N/A,"10 September, 2025","11 September, 2025",INR,INR,"₹2,099.20","Rs.2,099.20",₹377.86,Rs.377.86,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,477.06","Rs.2,477.06",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3815,N/A,N/A,"10 September, 2025","10 September, 2025",INR,INR,"₹2,286.39","Rs.2,286.39",₹411.55,Rs.411.55,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,697.94","Rs.2,697.94",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3817,N/A,N/A,"10 September, 2025","10 September, 2025",INR,INR,"₹2,169.33","Rs.2,169.33",₹390.48,Rs.390.48,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,559.81","Rs.2,559.81",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-3816,N/A,N/A,"10 September, 2025","10 September, 2025",INR,INR,"₹2,071.12","Rs.2,071.12",₹372.80,Rs.372.80,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,443.92","Rs.2,443.92",N/A,N/A,Seller Balance,1.0
